floor_idx,point_idx,x_mm,y_mm,r_mm,t_mm
2.0,9.0,296.0368347167969,37.75819396972656,0.0,0.0
2.0,10.0,309.6182556152344,37.35137176513672,0.0,0.0
2.0,11.0,324.88360595703125,36.944252014160156,0.0,0.0
2.0,12.0,339.88751220703125,36.92142105102539,0.0,0.0
2.0,13.0,356.18780517578125,37.292755126953125,0.0,0.0
2.0,14.0,374.06201171875,25.72983741760254,0.0,0.0
2.0,15.0,391.5127258300781,0.00404459610581398,0.0,0.0
2.0,16.0,408.81866455078125,-17.07468032836914,0.0,0.0
2.0,17.0,427.3323974609375,-17.843276977539062,0.0,0.0
2.0,18.0,451.97369384765625,-18.0,0.0,0.0
2.0,19.0,469.7368469238281,-18.0,0.0,0.0
2.0,20.0,487.5,-18.0,0.0,0.0
3.0,1.0,165.0,-18.0,0.0,0.0
3.0,2.0,182.17105102539062,-18.0,0.0,0.0
3.0,3.0,199.34210205078125,-18.0,0.0,0.0
3.0,4.0,227.41448974609375,-21.724563598632812,0.0,0.0
3.0,5.0,244.565673828125,-19.5481014251709,0.0,0.0
3.0,6.0,262.7866516113281,-2.5798535346984863,0.0,0.0
3.0,7.0,283.93377685546875,30.35294532775879,0.0,0.0
3.0,8.0,296.64239501953125,42.62617492675781,0.0,0.0
3.0,9.0,306.03607177734375,37.66245651245117,0.0,0.0
3.0,10.0,319.6070556640625,37.290428161621094,0.0,0.0
3.0,11.0,334.5007629394531,37.00877380371094,0.0,0.0
3.0,12.0,349.2352600097656,36.93486022949219,0.0,0.0
3.0,13.0,365.07147216796875,37.33012008666992,0.0,0.0
3.0,14.0,382.697509765625,25.531719207763672,0.0,0.0
3.0,15.0,399.4951171875,0.028089290484786034,0.0,0.0
3.0,16.0,416.252197265625,-16.991403579711914,0.0,0.0
3.0,17.0,433.87908935546875,-17.775842666625977,0.0,0.0
3.0,18.0,456.90789794921875,-18.0,0.0,0.0
3.0,19.0,474.0789489746094,-18.0,0.0,0.0
3.0,20.0,491.25,-18.0,0.0,0.0
4.0,1.0,180.0,-18.0,0.0,0.0
4.0,2.0,196.57894897460938,-18.0,0.0,0.0
4.0,3.0,213.15789794921875,-18.0,0.0,0.0
4.0,4.0,239.8616180419922,-20.825050354003906,0.0,0.0
4.0,5.0,256.2453308105469,-18.810619354248047,0.0,0.0
4.0,6.0,273.45220947265625,-2.6276042461395264,0.0,0.0
4.0,7.0,293.5835266113281,29.437135696411133,0.0,0.0
4.0,8.0,306.77740478515625,42.05175018310547,0.0,0.0
4.0,9.0,316.1177673339844,37.61737060546875,0.0,0.0
4.0,10.0,329.6350402832031,37.33894348144531,0.0,0.0
4.0,11.0,344.341796875,37.11775588989258,0.0,0.0
4.0,12.0,358.61907958984375,36.96622848510742,0.0,0.0
4.0,13.0,374.1297302246094,37.385929107666016,0.0,0.0
4.0,14.0,391.1708984375,25.448965072631836,0.0,0.0
4.0,15.0,407.36956787109375,0.136834055185318,0.0,0.0
4.0,16.0,423.6840515136719,-16.892078399658203,0.0,0.0
4.0,17.0,440.56817626953125,-17.69182014465332,0.0,0.0
4.0,18.0,461.84210205078125,-18.0,0.0,0.0
4.0,19.0,478.4210510253906,-18.0,0.0,0.0
4.0,20.0,495.0,-18.0,0.0,0.0
5.0,1.0,195.0,-18.0,0.0,0.0
5.0,2.0,210.98684692382812,-18.0,0.0,0.0
5.0,3.0,226.9736785888672,-18.0,0.0,0.0
5.0,4.0,252.26608276367188,-20.056909561157227,0.0,0.0
5.0,5.0,267.92498779296875,-18.323671340942383,0.0,0.0
5.0,6.0,284.1700439453125,-2.613986015319824,0.0,0.0
5.0,7.0,303.3379821777344,28.545957565307617,0.0,0.0
5.0,8.0,317.00579833984375,41.57489013671875,0.0,0.0
5.0,9.0,326.4169921875,37.62269592285156,0.0,0.0
5.0,10.0,339.6876525878906,37.44398498535156,0.0,0.0
5.0,11.0,354.1319885253906,37.24271011352539,0.0,0.0
5.0,12.0,368.14404296875,37.01905059814453,0.0,0.0
5.0,13.0,383.13775634765625,37.51078796386719,0.0,0.0
5.0,14.0,399.5458679199219,25.443750381469727,0.0,0.0
5.0,15.0,415.2037353515625,0.3392108380794525,0.0,0.0
5.0,16.0,430.9376525878906,-16.793697357177734,0.0,0.0
5.0,17.0,447.0732727050781,-17.51634979248047,0.0,0.0
5.0,18.0,466.77630615234375,-18.0,0.0,0.0
5.0,19.0,482.7631530761719,-18.0,0.0,0.0
5.0,20.0,498.75,-18.0,0.0,0.0
6.0,1.0,210.0,-18.0,0.0,0.0
6.0,2.0,225.3947296142578,-18.0,0.0,0.0
6.0,3.0,240.7894744873047,-18.0,0.0,0.0
6.0,4.0,264.76953125,-19.363632202148438,0.0,0.0
6.0,5.0,280.0606689453125,-17.09929656982422,0.0,0.0
6.0,6.0,295.3154296875,-2.070739507675171,0.0,0.0
6.0,7.0,313.1513366699219,27.697675704956055,0.0,0.0
6.0,8.0,327.20538330078125,41.22888946533203,0.0,0.0
6.0,9.0,336.80743408203125,37.68083572387695,0.0,0.0
6.0,10.0,349.71234130859375,37.5810546875,0.0,0.0
6.0,11.0,363.84234619140625,37.393150329589844,0.0,0.0
6.0,12.0,377.6117858886719,37.17472457885742,0.0,0.0
6.0,13.0,392.16845703125,37.64078903198242,0.0,0.0
6.0,14.0,407.4097595214844,25.19523811340332,0.0,0.0
6.0,15.0,422.4986572265625,0.2660285532474518,0.0,0.0
6.0,16.0,438.11541748046875,-16.685443878173828,0.0,0.0
6.0,17.0,453.32501220703125,-17.26980209350586,0.0,0.0
6.0,18.0,471.7105407714844,-18.0,0.0,0.0
6.0,19.0,487.1052551269531,-18.0,0.0,0.0
6.0,20.0,502.5,-18.0,0.0,0.0
7.0,1.0,225.0,-18.0,0.0,0.0
7.0,2.0,239.80262756347656,-18.0,0.0,0.0
7.0,3.0,254.6052703857422,-18.0,0.0,0.0
7.0,4.0,276.79730224609375,-18.504901885986328,0.0,0.0
7.0,5.0,291.6351318359375,-17.942840576171875,0.0,0.0
7.0,6.0,306.374755859375,-1.5740320682525635,0.0,0.0
7.0,7.0,323.0758056640625,27.315284729003906,0.0,0.0
7.0,8.0,335.8544921875,40.35132598876953,0.0,0.0
7.0,9.0,344.9493713378906,37.5198860168457,0.0,0.0
7.0,10.0,357.7565002441406,37.33788299560547,0.0,0.0
7.0,11.0,371.43865966796875,36.97035217285156,0.0,0.0
7.0,12.0,385.6444396972656,37.5362548828125,0.0,0.0
7.0,13.0,399.59320068359375,37.83140563964844,0.0,0.0
7.0,14.0,415.0848693847656,26.025760650634766,0.0,0.0
7.0,15.0,428.40057373046875,0.11688549071550369,0.0,0.0
7.0,16.0,444.2547912597656,-16.737411499023438,0.0,0.0
7.0,17.0,458.0559387207031,-17.4847412109375,0.0,0.0
7.0,18.0,476.6447448730469,-18.0,0.0,0.0
7.0,19.0,491.4473571777344,-18.0,0.0,0.0
7.0,20.0,506.25,-18.0,0.0,0.0
8.0,1.0,240.0,-18.0,0.0,0.0
8.0,2.0,254.2105255126953,-18.0,0.0,0.0
8.0,3.0,268.4210510253906,-18.0,0.0,0.0
8.0,4.0,292.517333984375,-17.6131649017334,0.0,0.0
8.0,5.0,306.478515625,-15.907537460327148,0.0,0.0
8.0,6.0,320.31787109375,-0.5887477993965149,0.0,0.0
8.0,7.0,336.68231201171875,29.18355941772461,0.0,0.0
8.0,8.0,344.7198181152344,40.62390899658203,0.0,0.0
8.0,9.0,353.09381103515625,37.092811584472656,0.0,0.0
8.0,10.0,365.69451904296875,36.68386459350586,0.0,0.0
8.0,11.0,378.68389892578125,36.46826934814453,0.0,0.0
8.0,12.0,391.59368896484375,36.43128204345703,0.0,0.0
8.0,13.0,406.0514831542969,36.73549270629883,0.0,0.0
8.0,14.0,420.0353088378906,24.91843605041504,0.0,0.0
8.0,15.0,434.50885009765625,-0.25642138719558716,0.0,0.0
8.0,16.0,448.433837890625,-17.2894229888916,0.0,0.0
8.0,17.0,462.74456787109375,-18.22160530090332,0.0,0.0
8.0,18.0,481.5789489746094,-18.0,0.0,0.0
8.0,19.0,495.7894592285156,-18.0,0.0,0.0
8.0,20.0,510.0,-18.0,0.0,0.0
9.0,1.0,255.0,-18.0,0.0,0.0
9.0,2.0,268.618408203125,-18.0,0.0,0.0
9.0,3.0,282.2368469238281,-18.0,0.0,0.0
9.0,4.0,304.9623107910156,-17.080947875976562,0.0,0.0
9.0,5.0,317.8973693847656,-16.261011123657227,0.0,0.0
9.0,6.0,331.411376953125,-0.330122709274292,0.0,0.0
9.0,7.0,345.12115478515625,28.763690948486328,0.0,0.0
9.0,8.0,353.1690979003906,40.027950286865234,0.0,0.0
9.0,9.0,362.01715087890625,36.660579681396484,0.0,0.0
9.0,10.0,374.1216735839844,36.39195251464844,0.0,0.0
9.0,11.0,386.7674865722656,36.405242919921875,0.0,0.0
9.0,12.0,399.210693359375,36.49184036254883,0.0,0.0
9.0,13.0,413.4006652832031,37.207027435302734,0.0,0.0
9.0,14.0,426.93798828125,24.954633712768555,0.0,0.0
9.0,15.0,441.5360107421875,-0.45736801624298096,0.0,0.0
9.0,16.0,454.7720031738281,-17.32147216796875,0.0,0.0
9.0,17.0,468.428955078125,-18.2952823638916,0.0,0.0
9.0,18.0,486.5131530761719,-18.0,0.0,0.0
9.0,19.0,500.131591796875,-18.0,0.0,0.0
9.0,20.0,513.75,-18.0,0.0,0.0
10.0,1.0,270.0,-18.0,0.0,0.0
10.0,2.0,283.02630615234375,-18.0,0.0,0.0
10.0,3.0,296.0526428222656,-18.0,0.0,0.0
10.0,4.0,317.182373046875,-17.134918212890625,0.0,0.0
10.0,5.0,329.553466796875,-16.626482009887695,0.0,0.0
10.0,6.0,342.6724548339844,-0.11777273565530777,0.0,0.0
10.0,7.0,354.9056091308594,28.319133758544922,0.0,0.0
10.0,8.0,363.32952880859375,39.79740524291992,0.0,0.0
10.0,9.0,372.2532043457031,36.756568908691406,0.0,0.0
10.0,10.0,383.8703918457031,36.63642501831055,0.0,0.0
10.0,11.0,396.02105712890625,36.63871383666992,0.0,0.0
10.0,12.0,407.7729187011719,36.735572814941406,0.0,0.0
10.0,13.0,421.60260009765625,37.35065841674805,0.0,0.0
10.0,14.0,434.71832275390625,25.065052032470703,0.0,0.0
10.0,15.0,448.5160217285156,-0.0329924151301384,0.0,0.0
10.0,16.0,461.03118896484375,-17.064006805419922,0.0,0.0
10.0,17.0,474.17767333984375,-17.962188720703125,0.0,0.0
10.0,18.0,491.4473571777344,-18.0,0.0,0.0
10.0,19.0,504.47369384765625,-18.0,0.0,0.0
10.0,20.0,517.5,-18.0,0.0,0.0
11.0,1.0,285.0,-18.0,0.0,0.0
11.0,2.0,297.4342041015625,-18.0,0.0,0.0
11.0,3.0,309.868408203125,-18.0,0.0,0.0
11.0,4.0,329.5433654785156,-17.32826042175293,0.0,0.0
11.0,5.0,341.5322570800781,-16.972206115722656,0.0,0.0
11.0,6.0,353.9712219238281,0.01122056320309639,0.0,0.0
11.0,7.0,365.45379638671875,27.888835906982422,0.0,0.0
11.0,8.0,374.00067138671875,39.60072326660156,0.0,0.0
11.0,9.0,382.6263427734375,36.83584976196289,0.0,0.0
11.0,10.0,393.7559509277344,36.72000503540039,0.0,0.0
11.0,11.0,405.4219055175781,36.713741302490234,0.0,0.0
11.0,12.0,416.7674865722656,36.7805290222168,0.0,0.0
11.0,13.0,430.09039306640625,37.382667541503906,0.0,0.0
11.0,14.0,442.50909423828125,24.985631942749023,0.0,0.0
11.0,15.0,455.7734375,0.2334759533405304,0.0,0.0
11.0,16.0,467.6290588378906,-17.04961585998535,0.0,0.0
11.0,17.0,480.2304382324219,-17.819595336914062,0.0,0.0
11.0,18.0,496.381591796875,-18.0,0.0,0.0
11.0,19.0,508.8157958984375,-18.0,0.0,0.0
11.0,20.0,521.25,-18.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,2.0,31.559999465942383,0.0,0.0,0.0
0.0,3.0,63.119998931884766,0.0,0.0,0.0
0.0,4.0,94.68000030517578,-24.0,0.0,0.0
0.0,5.0,126.36000061035156,-30.0,0.0,0.0
0.0,6.0,157.9199981689453,-30.0,0.0,0.0
0.0,7.0,189.47999572753906,-30.0,0.0,0.0
0.0,8.0,221.0399932861328,-30.0,0.0,0.0
0.0,9.0,252.60000610351562,-18.0,0.0,0.0
0.0,10.0,284.1600036621094,-18.0,0.0,0.0
0.0,11.0,315.8399963378906,-18.0,0.0,0.0
0.0,12.0,347.3999938964844,-18.0,0.0,0.0
0.0,13.0,378.9599914550781,-30.0,0.0,0.0
0.0,14.0,410.5199890136719,-30.0,0.0,0.0
0.0,15.0,442.0799865722656,-30.0,0.0,0.0
0.0,16.0,473.6400146484375,-30.0,0.0,0.0
0.0,17.0,505.32000732421875,-24.0,0.0,0.0
0.0,18.0,536.8800048828125,0.0,0.0,0.0
0.0,19.0,568.4400024414062,0.0,0.0,0.0
0.0,20.0,600.0,0.0,0.0,0.0
1.0,1.0,18.75,0.0,0.0,0.0
1.0,2.0,49.342105865478516,0.0,0.0,0.0
1.0,3.0,79.93421173095703,0.0,0.0,0.0
1.0,4.0,119.63304138183594,-30.540802001953125,0.0,0.0
1.0,5.0,149.8704833984375,-33.99597930908203,0.0,0.0
1.0,6.0,179.62429809570312,-31.552635192871094,0.0,0.0
1.0,7.0,211.04150390625,-27.26421356201172,0.0,0.0
1.0,8.0,240.17327880859375,-26.20285415649414,0.0,0.0
1.0,9.0,265.287109375,-14.590076446533203,0.0,0.0
1.0,10.0,292.0438537597656,-15.886117935180664,0.0,0.0
1.0,11.0,321.8545227050781,-16.407129287719727,0.0,0.0
1.0,12.0,352.1957092285156,-16.927751541137695,0.0,0.0
1.0,13.0,383.4874572753906,-29.643239974975586,0.0,0.0
1.0,14.0,413.2532653808594,-30.22603416442871,0.0,0.0
1.0,15.0,443.9484558105469,-30.604053497314453,0.0,0.0
1.0,16.0,474.4118957519531,-30.87967300415039,0.0,0.0
1.0,17.0,502.5940246582031,-26.386215209960938,0.0,0.0
1.0,18.0,538.8157958984375,0.0,0.0,0.0
1.0,19.0,569.4078979492188,0.0,0.0,0.0
1.0,20.0,600.0,0.0,0.0,0.0
2.0,1.0,37.5,0.0,0.0,0.0
2.0,2.0,67.10526275634766,0.0,0.0,0.0
2.0,3.0,96.71052551269531,0.0,0.0,0.0
2.0,4.0,134.73028564453125,-29.88795280456543,0.0,0.0
2.0,5.0,163.94883728027344,-33.13438034057617,0.0,0.0
2.0,6.0,192.67369079589844,-30.984773635864258,0.0,0.0
2.0,7.0,222.87564086914062,-27.30527114868164,0.0,0.0
2.0,8.0,251.25767517089844,-26.764005661010742,0.0,0.0
2.0,9.0,275.84686279296875,-15.08641529083252,0.0,0.0
2.0,10.0,302.5320739746094,-16.056196212768555,0.0,0.0
2.0,11.0,331.41888427734375,-16.537181854248047,0.0,0.0
2.0,12.0,360.8525085449219,-16.92677116394043,0.0,0.0
2.0,13.0,391.23040771484375,-29.452064514160156,0.0,0.0
2.0,14.0,419.7486267089844,-30.037405014038086,0.0,0.0
2.0,15.0,449.577392578125,-30.333171844482422,0.0,0.0
2.0,16.0,479.136962890625,-30.539798736572266,0.0,0.0
2.0,17.0,506.4414367675781,-26.224721908569336,0.0,0.0
2.0,18.0,540.7894897460938,0.0,0.0,0.0
2.0,19.0,570.3947143554688,0.0,0.0,0.0
2.0,20.0,600.0,0.0,0.0,0.0
3.0,1.0,56.25,0.0,0.0,0.0
3.0,2.0,84.86842346191406,0.0,0.0,0.0
3.0,3.0,113.4868392944336,0.0,0.0,0.0
3.0,4.0,149.88522338867188,-29.068042755126953,0.0,0.0
3.0,5.0,177.8784942626953,-32.13311004638672,0.0,0.0
3.0,6.0,205.71470642089844,-30.575565338134766,0.0,0.0
3.0,7.0,234.53988647460938,-27.629833221435547,0.0,0.0
3.0,8.0,262.05535888671875,-27.332279205322266,0.0,0.0
3.0,9.0,286.40570068359375,-15.535331726074219,0.0,0.0
3.0,10.0,313.0036926269531,-16.173667907714844,0.0,0.0
3.0,11.0,340.8755187988281,-16.56108856201172,0.0,0.0
3.0,12.0,369.520263671875,-16.86970329284668,0.0,0.0
3.0,13.0,398.86529541015625,-29.231229782104492,0.0,0.0
3.0,14.0,426.49676513671875,-29.853069305419922,0.0,0.0
3.0,15.0,455.1402893066406,-30.064041137695312,0.0,0.0
3.0,16.0,483.757080078125,-30.199207305908203,0.0,0.0
3.0,17.0,510.3283996582031,-25.877098083496094,0.0,0.0
3.0,18.0,542.76318359375,0.0,0.0,0.0
3.0,19.0,571.381591796875,0.0,0.0,0.0
3.0,20.0,600.0,0.0,0.0,0.0
4.0,1.0,75.0,0.0,0.0,0.0
4.0,2.0,102.63157653808594,0.0,0.0,0.0
4.0,3.0,130.26315307617188,0.0,0.0,0.0
4.0,4.0,165.0645294189453,-28.38385772705078,0.0,0.0
4.0,5.0,191.84205627441406,-31.51970863342285,0.0,0.0
4.0,6.0,218.7982635498047,-30.211441040039062,0.0,0.0
4.0,7.0,246.36468505859375,-27.971012115478516,0.0,0.0
4.0,8.0,272.91851806640625,-27.839046478271484,0.0,0.0
4.0,9.0,297.2842712402344,-15.74666976928711,0.0,0.0
4.0,10.0,323.50006103515625,-16.22415542602539,0.0,0.0
4.0,11.0,350.4624938964844,-16.52219009399414,0.0,0.0
4.0,12.0,378.1393127441406,-16.769092559814453,0.0,0.0
4.0,13.0,406.4167175292969,-29.030967712402344,0.0,0.0
4.0,14.0,433.2691345214844,-29.681747436523438,0.0,0.0
4.0,15.0,460.8454284667969,-29.810651779174805,0.0,0.0
4.0,16.0,488.3485107421875,-29.89339256286621,0.0,0.0
4.0,17.0,514.1054077148438,-25.479413986206055,0.0,0.0
4.0,18.0,544.73681640625,0.0,0.0,0.0
4.0,19.0,572.368408203125,0.0,0.0,0.0
4.0,20.0,600.0,0.0,0.0,0.0
5.0,1.0,93.75,0.0,0.0,0.0
5.0,2.0,120.39473724365234,0.0,0.0,0.0
5.0,3.0,147.0394744873047,0.0,0.0,0.0
5.0,4.0,180.10496520996094,-27.541221618652344,0.0,0.0
5.0,5.0,205.75973510742188,-30.909343719482422,0.0,0.0
5.0,6.0,231.8171844482422,-29.901412963867188,0.0,0.0
5.0,7.0,258.33544921875,-28.20705795288086,0.0,0.0
5.0,8.0,283.98992919921875,-28.20736312866211,0.0,0.0
5.0,9.0,308.36248779296875,-15.953737258911133,0.0,0.0
5.0,10.0,333.5830993652344,-16.372051239013672,0.0,0.0
5.0,11.0,359.9295959472656,-16.359960556030273,0.0,0.0
5.0,12.0,386.6690673828125,-16.625247955322266,0.0,0.0
5.0,13.0,413.84368896484375,-28.815692901611328,0.0,0.0
5.0,14.0,439.8341064453125,-29.45043182373047,0.0,0.0
5.0,15.0,466.4762268066406,-29.53814697265625,0.0,0.0
5.0,16.0,493.0478515625,-29.59079933166504,0.0,0.0
5.0,17.0,517.7127685546875,-25.09726905822754,0.0,0.0
5.0,18.0,546.7105102539062,0.0,0.0,0.0
5.0,19.0,573.3552856445312,0.0,0.0,0.0
5.0,20.0,600.0,0.0,0.0,0.0
6.0,1.0,112.5,0.0,0.0,0.0
6.0,2.0,138.15789794921875,0.0,0.0,0.0
6.0,3.0,163.8157958984375,0.0,0.0,0.0
6.0,4.0,195.18226623535156,-26.576400756835938,0.0,0.0
6.0,5.0,219.94679260253906,-30.55185317993164,0.0,0.0
6.0,6.0,245.0049591064453,-29.78976821899414,0.0,0.0
6.0,7.0,270.2376403808594,-28.61776351928711,0.0,0.0
6.0,8.0,295.2044982910156,-28.53573226928711,0.0,0.0
6.0,9.0,318.90423583984375,-16.380430221557617,0.0,0.0
6.0,10.0,343.3047180175781,-16.526935577392578,0.0,0.0
6.0,11.0,368.8424377441406,-16.44295310974121,0.0,0.0
6.0,12.0,394.6593017578125,-16.709510803222656,0.0,0.0
6.0,13.0,420.6383056640625,-28.95426368713379,0.0,0.0
6.0,14.0,446.1046447753906,-29.289020538330078,0.0,0.0
6.0,15.0,471.7370910644531,-29.385089874267578,0.0,0.0
6.0,16.0,497.3575439453125,-29.406051635742188,0.0,0.0
6.0,17.0,520.920654296875,-24.97698402404785,0.0,0.0
6.0,18.0,548.6842041015625,0.0,0.0,0.0
6.0,19.0,574.3421020507812,0.0,0.0,0.0
6.0,20.0,600.0,0.0,0.0,0.0
7.0,1.0,131.25,0.0,0.0,0.0
7.0,2.0,155.92105102539062,0.0,0.0,0.0
7.0,3.0,180.59210205078125,0.0,0.0,0.0
7.0,4.0,209.72227478027344,-25.97085189819336,0.0,0.0
7.0,5.0,233.99911499023438,-30.061264038085938,0.0,0.0
7.0,6.0,258.4761962890625,-28.972389221191406,0.0,0.0
7.0,7.0,282.6350402832031,-28.26732063293457,0.0,0.0
7.0,8.0,306.24346923828125,-28.035263061523438,0.0,0.0
7.0,9.0,329.373046875,-16.009218215942383,0.0,0.0
7.0,10.0,353.2201232910156,-16.142623901367188,0.0,0.0
7.0,11.0,377.62420654296875,-16.17599105834961,0.0,0.0
7.0,12.0,402.33709716796875,-16.363759994506836,0.0,0.0
7.0,13.0,426.8607482910156,-28.88928985595703,0.0,0.0
7.0,14.0,452.0382080078125,-29.031110763549805,0.0,0.0
7.0,15.0,476.1264343261719,-29.171104431152344,0.0,0.0
7.0,16.0,500.9735107421875,-29.178499221801758,0.0,0.0
7.0,17.0,524.2884521484375,-24.547405242919922,0.0,0.0
7.0,18.0,550.6578979492188,0.0,0.0,0.0
7.0,19.0,575.3289184570312,0.0,0.0,0.0
7.0,20.0,600.0,0.0,0.0,0.0
8.0,1.0,150.0,0.0,0.0,0.0
8.0,2.0,173.6842041015625,0.0,0.0,0.0
8.0,3.0,197.36842346191406,0.0,0.0,0.0
8.0,4.0,226.67623901367188,-25.10431671142578,0.0,0.0
8.0,5.0,250.14585876464844,-28.74174690246582,0.0,0.0
8.0,6.0,273.05218505859375,-28.158193588256836,0.0,0.0
8.0,7.0,296.02783203125,-27.75809669494629,0.0,0.0
8.0,8.0,316.6444091796875,-27.93016815185547,0.0,0.0
8.0,9.0,339.2904052734375,-16.390979766845703,0.0,0.0
8.0,10.0,362.2938537597656,-16.66977882385254,0.0,0.0
8.0,11.0,385.7425842285156,-16.833328247070312,0.0,0.0
8.0,12.0,409.9470520019531,-17.18956184387207,0.0,0.0
8.0,13.0,433.98541259765625,-29.330835342407227,0.0,0.0
8.0,14.0,457.1678466796875,-30.040313720703125,0.0,0.0
8.0,15.0,480.6573181152344,-30.10130500793457,0.0,0.0
8.0,16.0,504.3963928222656,-30.31346893310547,0.0,0.0
8.0,17.0,526.44189453125,-25.690885543823242,0.0,0.0
8.0,18.0,552.631591796875,0.0,0.0,0.0
8.0,19.0,576.3157958984375,0.0,0.0,0.0
8.0,20.0,600.0,0.0,0.0,0.0
9.0,1.0,168.75,0.0,0.0,0.0
9.0,2.0,191.44737243652344,0.0,0.0,0.0
9.0,3.0,214.1447296142578,0.0,0.0,0.0
9.0,4.0,242.25083923339844,-24.171133041381836,0.0,0.0
